variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
"p[25,31]",0.0120162758535325,0.00771186,0.01279964031195921,0.0089404931279999985,6.4685065e-4,0.036224415,1.0228474816176683,179.8566935581891,1773.4872659224577
"p[26,31]",0.004735637515365,0.0022582,0.0061527086816635145,0.0027543765039,1.4318380000000002e-4,0.015716514999999993,1.0278690477582195,136.76577529617686,2359.378311933511
"p[27,31]",0.0086589102861525,0.005220915,0.010817328414024087,0.006347418315000001,3.541381000000001e-4,0.02990892,1.0249996905181793,188.4355155775552,1422.777225358602
"p[28,31]",0,0,0,0,0,0,NA,NA,NA
"p[29,31]",0,0,0,0,0,0,NA,NA,NA
"p[30,31]",0,0,0,0,0,0,NA,NA,NA
"p[31,31]",0.00527498985116325,0.002336245,0.0069865028070372134,0.002781224166,1.315707e-4,0.0180439,1.0380288163991653,87.420552077328,2006.5871646873588
"p[32,31]",0.0121737128028,0.00791033,0.01287773234679627,0.008500346253,6.99776e-4,0.036327675,1.0200388427660187,207.87126791416583,2199.6762197822773
"p[33,31]",0.0049791191130725,0.002324895,0.006418237844202156,0.0028030005948,1.4250789999999998e-4,0.016590084999999956,1.026693153044168,139.91840766193403,1492.9996813594278
"p[34,31]",0.0113190826273425,0.0070886149999999995,0.013440935931207239,0.008065951866,4.7759365e-4,0.03882886499999999,1.0191760414682591,254.65001224720154,1664.8289988413185
"p[35,31]",0,0,0,0,0,0,NA,NA,NA
"p[36,31]",0,0,0,0,0,0,NA,NA,NA
"p[37,31]",0,0,0,0,0,0,NA,NA,NA
"p[38,31]",0.0091166153794975,0.0042465,0.011331948708320591,0.0048413309657999995,2.494289e-4,0.0319674,1.0476401182696462,60.236967056995724,1972.82895383091
"p[39,31]",0.0221448033754,0.0144287,0.021318144412499136,0.015163669562999997,0.0012722,0.06181167999999997,1.0276820713161137,129.14708636666273,2310.6921578208962
"p[40,31]",0.008196964111045,0.00390571,0.01001718110981315,0.004619388711,2.269937e-4,0.025726094999999973,1.0320719296514715,96.17906492163188,1732.8137799635588
"p[41,31]",0.0170879169807375,0.0103651,0.020103555760848033,0.0122336739,6.063599e-4,0.058035454999999944,1.01711504172001,298.63942504352764,1396.8566339586482
"p[42,31]",0,0,0,0,0,0,NA,NA,NA
"p[43,31]",0,0,0,0,0,0,NA,NA,NA
"p[44,31]",0,0,0,0,0,0,NA,NA,NA
"p[45,31]",0.0128285957690825,0.00623589,0.015793655523669695,0.007117102691999999,3.193715e-4,0.0446589,1.0621337265100708,47.82555199504069,1726.940125374379
"p[46,31]",0.030122483540875,0.0216998,0.02923093416265292,0.022365695582999997,0.0016197250000000002,0.0863297,1.0535540062702016,91.55744102727367,2114.071536715776
"p[47,31]",0.010884757886839999,0.00510676,0.013404805809456124,0.0061211342661,2.6688955e-4,0.0346698,1.0350244589017652,83.09516551990453,1828.906056733447
"p[48,31]",0.019190361879985,0.0115645,0.022725774140891625,0.013603388736,6.738112500000002e-4,0.06586738499999999,1.0170277024512941,302.7082935659417,1383.1220817770266
"p[49,31]",0,0,0,0,0,0,NA,NA,NA
"p[50,31]",0,0,0,0,0,0,NA,NA,NA
"p[51,31]",0,0,0,0,0,0,NA,NA,NA
"p[52,31]",0.0128285957690825,0.00623589,0.015793655523669695,0.007117102691999999,3.193715e-4,0.0446589,1.0621337265100708,47.82555199504069,1726.940125374379
"p[53,31]",0.030122483540875,0.0216998,0.02923093416265292,0.022365695582999997,0.0016197250000000002,0.0863297,1.0535540062702016,91.55744102727367,2114.071536715776
"p[54,31]",0.010884757886839999,0.00510676,0.013404805809456124,0.0061211342661,2.6688955e-4,0.0346698,1.0350244589017652,83.09516551990453,1828.906056733447
"p[55,31]",0.019190361879985,0.0115645,0.022725774140891625,0.013603388736,6.738112500000002e-4,0.06586738499999999,1.0170277024512941,302.7082935659417,1383.1220817770266
"p[56,31]",0,0,0,0,0,0,NA,NA,NA
"p[1,32]",0,0,0,0,0,0,NA,NA,NA
"p[2,32]",0.02403638411765,0.01842675,0.022050521270394783,0.018107364450000003,0.0012645585000000002,0.06295002999999998,1.0402183590177592,71.15396299816226,1724.0638641570563
"p[3,32]",0.02094741249885,0.0165379,0.017499193420989552,0.016498550712,0.001869659,0.051161874999999954,1.0445918739990447,60.50040803474581,2055.420897702459
"p[4,32]",0.0104410022344,0.006772285,0.011402562552986427,0.008051274126,4.1120515000000004e-4,0.03139285499999999,1.0380086879101833,77.50579645661435,1787.3371171030185
"p[5,32]",0.012877251700925,0.008087245,0.013856155780308929,0.008759475081,6.818178500000001e-4,0.04131510499999998,1.0130152186224417,716.6501048987925,2101.502918295621
"p[6,32]",0,0,0,0,0,0,NA,NA,NA
"p[7,32]",0,0,0,0,0,0,NA,NA,NA
"p[8,32]",0,0,0,0,0,0,NA,NA,NA
"p[9,32]",0.0146147623049475,0.01059975,0.01492171572722196,0.012039601559999996,6.724701e-4,0.04164660499999999,1.0346181996665706,86.41921579602172,1616.6281052179852
"p[10,32]",0.015333731269375,0.010839999999999999,0.014609851176333134,0.011707773441,9.6692585e-4,0.03922819999999996,1.050631130452691,51.57195938202641,2136.604278203983
"p[11,32]",0.0076822305143,0.004562495,0.00902674049601361,0.005623190453999999,2.3797915e-4,0.023640764999999987,1.0360456043790134,78.5848774788311,1929.9775685940272
"p[12,32]",0.007594534414845,0.00402905,0.009513390333170097,0.004787712736799999,2.571715e-4,0.026655384999999917,1.0108915023440443,350.1183450749048,2242.325910566809
